condition_id,availability_target_fraction,availability_relation,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,mean_naive_top_fraction_effect,q025_naive_top_fraction_effect,q975_naive_top_fraction_effect,mean_availability_effect_at_all_budget,q025_availability_effect_at_all_budget,q975_availability_effect_at_all_budget,mean_availability_main_effect,q025_availability_main_effect,q975_availability_main_effect,mean_capacity_main_effect,q025_capacity_main_effect,q975_capacity_main_effect,mean_shapley_availability_effect,q025_shapley_availability_effect,q975_shapley_availability_effect,mean_shapley_capacity_effect,q025_shapley_capacity_effect,q975_shapley_capacity_effect,mean_interaction_effect,q025_interaction_effect,q975_interaction_effect,mean_distortion_top_fraction_minus_fixed_budget,q025_distortion_top_fraction_minus_fixed_budget,q975_distortion_top_fraction_minus_fixed_budget,naive_fixed_budget_sign_reversal,sign_reversal_replicate_fraction,fixed_budget_interval_below_zero,fixed_budget_interval_above_zero,shapley_availability_interval_below_zero,shapley_capacity_interval_below_zero,interaction_interval_below_zero,interaction_interval_above_zero,max_abs_interaction_replicate
46,0.7,risk_independent,good,0.5,0.8944271909999159,0.05,0.05045043148800219,0.046802030456852786,0.0540837680693521,0.013919762946434978,0.009306823660209176,0.018239789571768156,0.009466175520830601,0.004143337743493305,0.013255182209309309,0.03653066854156721,0.03314746899308915,0.03971512212482764,0.011692969233632786,0.007276043520665683,0.015227383100967723,0.03875746225436939,0.03674437677521398,0.04090904075513342,0.004453587425604373,-0.0005061957150020817,0.008629744133266433,0.03653066854156721,0.03314746899308915,0.03971512212482764,False,0.0,False,True,False,False,False,False,0.01215347529128162
47,0.7,risk_independent,good,0.5,0.8944271909999159,0.1,0.08473450526650143,0.08037873387964495,0.08959092589660941,0.02783899820118718,0.022555916584481472,0.0350272621604707,0.01963104652628034,0.014263564263389837,0.02625996658068627,0.05689550706531425,0.05239086018112398,0.06116349622748977,0.023735022363733763,0.018238025350733437,0.02901889544457908,0.060999482902767674,0.05782678965794929,0.063837864912661,0.008207951674906839,0.0018274108758887923,0.015000987343519144,0.05689550706531425,0.05239086018112398,0.06116349622748977,False,0.0,False,True,False,False,False,True,0.015784680764949932
48,0.7,risk_independent,good,0.5,0.8944271909999159,0.2,0.13654634780340053,0.13181085367927847,0.1421527988227888,0.056197761017547594,0.04828361017315649,0.06410270927800787,0.03954398074668131,0.03361510967636389,0.04553395500763925,0.08034858678585294,0.07487902555617276,0.08579312110571792,0.04787087088211447,0.04162262826617718,0.05427224497067067,0.08867547692128609,0.08517586979909375,0.09215334606206627,0.016653780270866284,0.008565603096441634,0.024042535213840727,0.08034858678585294,0.07487902555617276,0.08579312110571792,False,0.0,False,True,False,False,False,True,0.025648702594810335
49,0.7,risk_independent,medium,1.0,0.7071067811865475,0.05,0.0406040636566828,0.0374942075381595,0.044030827064320724,0.009461834908427306,0.005470060049509552,0.014225256554317074,0.0062543600390596345,0.0020950083611041047,0.011119389521561229,0.031142228748255493,0.02843293595204742,0.03378778493940216,0.007858097473743471,0.004164797514005553,0.011742891377948948,0.03274596618293933,0.03051107329866186,0.034495047895824145,0.0032074748693676743,-0.0015600347648529525,0.007066790057871749,0.031142228748255493,0.02843293595204742,0.03378778493940216,False,0.0,False,True,False,False,False,False,0.00867460157353235
50,0.7,risk_independent,medium,1.0,0.7071067811865475,0.1,0.07043191073828231,0.06600883538448916,0.07535307470393224,0.019211167146023698,0.012527699467263394,0.024936458250771256,0.013106746803367677,0.008179892621427043,0.017864060129517988,0.051220743592258616,0.046719783603796146,0.05456371067434467,0.016158956974695687,0.010981723889843725,0.020427741977536037,0.05427295376358662,0.05152369928496592,0.05734915220527142,0.006104420342656018,0.0011500773991988803,0.012292695466124071,0.051220743592258616,0.046719783603796146,0.05456371067434467,False,0.0,False,True,False,False,False,True,0.01417165668662676
51,0.7,risk_independent,medium,1.0,0.7071067811865475,0.2,0.11834201170954063,0.11328010576267236,0.12399827861207932,0.04032759209770341,0.0330405478183861,0.04797392237060248,0.026915538958391806,0.02069040634121555,0.034553168096982646,0.07801441961183724,0.07149240176642647,0.0836136837971641,0.03362156552804761,0.02814166977310304,0.041694208873282734,0.08472044618149303,0.0792846178447343,0.08876160318071967,0.013412053139311604,0.0056063087655444915,0.019843336753272482,0.07801441961183724,0.07149240176642647,0.0836136837971641,False,0.0,False,True,False,False,False,True,0.020706819313091096
52,0.7,risk_independent,weak,2.0,0.4472135954999579,0.05,0.029145716274083355,0.026566933868066737,0.03219253811450683,0.004489256446670317,0.000795986720137281,0.007992569424434846,0.0032016464450825553,-0.00015835511763523274,0.006434408693729834,0.024656459827413036,0.02242463321407775,0.026910745624900975,0.0038454514458764366,0.0011460198419557532,0.006288125847174313,0.025300264828206912,0.02349631403913477,0.027090943762946816,0.001287610001587762,-0.002067075502099168,0.00544379486379647,0.024656459827413036,0.02242463321407775,0.026910745624900975,False,0.0,False,True,False,False,False,False,0.006634977223212504
53,0.7,risk_independent,weak,2.0,0.4472135954999579,0.1,0.0530676803561744,0.04931061217560173,0.05704981157774942,0.009664962753925668,0.0048879636933980095,0.014902758447233693,0.006524600039509297,0.0023954439121368666,0.010215408876902688,0.04340271760224872,0.04017987405862644,0.0470528360713308,0.008094781396717482,0.0037837559842779896,0.012190615211005592,0.04497289895945691,0.042981558953440725,0.047567890896086276,0.0031403627144163714,-0.0014686577378942914,0.007941322350708293,0.04340271760224872,0.04017987405862644,0.0470528360713308,False,0.0,False,True,False,False,False,False,0.010557474099654657
54,0.7,risk_independent,weak,2.0,0.4472135954999579,0.2,0.09458925822924716,0.09053961620880346,0.09966565003782527,0.021344027576324275,0.014814804540576534,0.028836669295230866,0.014742762163024795,0.008358694144485788,0.021278680016886913,0.07324523065292285,0.06782677614165078,0.07790113869262001,0.018043394869674538,0.012827916545754388,0.02370501180071423,0.0765458633595726,0.07304402784565939,0.07953663816139535,0.00660126541329949,-0.0010447339352071315,0.01223083990164905,0.07324523065292285,0.06782677614165078,0.07790113869262001,False,0.0,False,True,False,False,False,False,0.01706484641638223
55,0.9,higher_risk_less_available,good,0.5,0.8944271909999159,0.05,0.03571103032926772,0.030234466023324108,0.04023938454615291,0.024344722891103853,0.018946040145355638,0.029107345004343265,0.022587838682071523,0.017896221779154387,0.02717888284178059,0.01136630743816388,0.009847306932257462,0.013195968968351837,0.023466280786587686,0.018309722072138088,0.028293468956433292,0.01224474954268004,0.01098815685718505,0.013463524157225059,0.0017568842090323236,-0.0006592100724943691,0.004080207235102841,0.01136630743816388,0.009847306932257462,0.013195968968351837,False,0.0,False,True,False,False,False,False,0.004795204795204788
56,0.9,higher_risk_less_available,good,0.5,0.8944271909999159,0.1,0.05826702755588047,0.05147856571834384,0.0635782713851576,0.040210016889238656,0.03399565062932652,0.0460469934593369,0.03747956822478341,0.03108596468373959,0.04396120466210903,0.01805701066664181,0.015429885097165544,0.020145648392300326,0.03884479255701104,0.03225149106984261,0.04424810392002358,0.019422234998869428,0.01757073113362984,0.021069021699856375,0.0027304486644552373,-0.00044913715922909254,0.006072608844865462,0.01805701066664181,0.015429885097165544,0.020145648392300326,False,0.0,False,True,False,False,False,False,0.007713884992987419
57,0.9,higher_risk_less_available,good,0.5,0.8944271909999159,0.2,0.0913784084414173,0.08419605057401122,0.09746821745957952,0.06523368805567047,0.05717016936559399,0.07224313450985062,0.06101619023027352,0.054143440153308,0.06755679471292853,0.02614472038574683,0.023573752514976072,0.029470977954870674,0.06312493914297199,0.05591318627096281,0.06949980590982278,0.028253469298445303,0.026108507268789834,0.030448967643431697,0.004217497825396949,0.00014840909299876638,0.007825215241066124,0.02614472038574683,0.023573752514976072,0.029470977954870674,False,0.0,False,True,False,False,False,True,0.009345794392523366
58,0.9,higher_risk_less_available,medium,1.0,0.7071067811865475,0.05,0.02961034944785186,0.024869226481568057,0.03408280393386167,0.0202339571559498,0.015567170379599642,0.024857986691792133,0.018403749666091995,0.013856959222230408,0.022937791054767395,0.009376392291902062,0.008021388282124588,0.010932174796288054,0.0193188534110209,0.01468796392879466,0.024011109059700254,0.010291496036830963,0.008927219676577874,0.011302358516075963,0.0018302074898578053,-0.0004529231186972543,0.0043195607702448905,0.009376392291902062,0.008021388282124588,0.010932174796288054,False,0.0,False,True,False,False,False,False,0.005325027629860368
59,0.9,higher_risk_less_available,medium,1.0,0.7071067811865475,0.1,0.04964560900404973,0.044385421932233285,0.054173740575943624,0.03388329807171618,0.027616204239880298,0.03946289849942894,0.031118726198683527,0.025073344547507283,0.03605170872901413,0.015762310932333552,0.013597587156415968,0.01812662348831563,0.03250101213519986,0.026315004507522922,0.03719071083028187,0.017144596868849882,0.015697318534540133,0.01878832892597033,0.0027645718730326596,-0.0002599358605882312,0.005486790798230037,0.015762310932333552,0.013597587156415968,0.01812662348831563,False,0.0,False,True,False,False,False,False,0.0059880239520958
60,0.9,higher_risk_less_available,medium,1.0,0.7071067811865475,0.2,0.08068069366028642,0.07441305475675812,0.08554944313331532,0.05570526328487405,0.0490278216859426,0.0612874474327847,0.051686253723884946,0.0450058037121385,0.0572652570194266,0.024975430375412354,0.022312846703752054,0.027738955398937018,0.053695758504379514,0.047222769469703434,0.0593490313673038,0.0269849351559069,0.024534150979544537,0.029314817179794495,0.0040190095609891055,-0.00029949157430165103,0.007266626295728995,0.024975430375412354,0.022312846703752054,0.027738955398937018,False,0.0,False,True,False,False,False,False,0.00831496694049283
61,0.9,higher_risk_less_available,weak,2.0,0.4472135954999579,0.05,0.020703725386917168,0.018313900560044814,0.023999206579277135,0.013301076836999555,0.010834376253031528,0.017297455828301108,0.012190636242625334,0.009774997925796312,0.01522414914674512,0.00740264854991762,0.0058891857160562906,0.0088905475695273,0.012745856539812441,0.010403215715364377,0.016026598645053586,0.007957868847104728,0.006979513718153541,0.008927142096838451,0.0011104405943742175,-0.000897903001944364,0.00327575075358789,0.00740264854991762,0.0058891857160562906,0.0088905475695273,False,0.0,False,True,False,False,False,False,0.003863298662704309
62,0.9,higher_risk_less_available,weak,2.0,0.4472135954999579,0.1,0.036831465843670086,0.03251259191856805,0.04133048060682872,0.02341652975454313,0.018727333390261107,0.028097500900024656,0.021613571126077504,0.017140732672612975,0.026111190269740146,0.013414936089126958,0.011130918994514231,0.015237832067145492,0.02251505044031032,0.018111238446077534,0.026898276052764156,0.014316415403359763,0.01285997926502924,0.015801049972410858,0.0018029586284656158,-0.0007531634331607098,0.00502861108917372,0.013414936089126958,0.011130918994514231,0.015237832067145492,False,0.0,False,True,False,False,False,False,0.00544875089955793
63,0.9,higher_risk_less_available,weak,2.0,0.4472135954999579,0.2,0.06366240651307971,0.05932234355008062,0.06848456230880141,0.04084424540017386,0.034307371857772384,0.04617727838640753,0.03781427180293799,0.032771709430285546,0.04293854541798746,0.022818161112905834,0.020271461488321835,0.025964384406991958,0.03932925860155592,0.03405566391852402,0.0443783962301864,0.024333147911523776,0.022669288719902165,0.026136837105087213,0.003029973597235881,-0.000803006215357472,0.006455088821159488,0.022818161112905834,0.020271461488321835,0.025964384406991958,False,0.0,False,True,False,False,False,False,0.0077023106932079255
64,0.9,higher_risk_more_available,good,0.5,0.8944271909999159,0.05,0.013312990266645197,0.011561336004188828,0.015257897914812068,0.00018942767898407986,-0.0008592086048666451,0.001165687102251756,0.0001825050060693048,-0.0006557993638066549,0.0010578430037438324,0.013123562587661118,0.011288463233680712,0.014930435552487731,0.00018596634252669234,-0.0006047747828683291,0.0009753898072805546,0.013127023924118509,0.011516188702544934,0.014874216153003255,6.922672914775052e-06,-0.0009039713682031769,0.0011546158701657987,0.013123562587661118,0.011288463233680712,0.014930435552487731,False,0.36,False,False,False,False,False,False,0.0015172971879425512
65,0.9,higher_risk_more_available,good,0.5,0.8944271909999159,0.1,0.021128462254923625,0.018423928591256578,0.023964710979636324,0.0004061323907439618,-0.0011061774046848452,0.0020772984566231898,0.0003273540285893653,-0.0013441012449911596,0.0016389434118151754,0.02072232986417966,0.018302706456495448,0.023076230522514327,0.00036674320966666353,-0.001045889831882374,0.0018135693544767966,0.020761719045256966,0.01847067891991846,0.02313430034512124,7.87783621545965e-05,-0.0015587646620219887,0.0015685525183221699,0.02072232986417966,0.018302706456495448,0.023076230522514327,False,0.33,False,False,False,False,False,False,0.001912045889101377
66,0.9,higher_risk_more_available,good,0.5,0.8944271909999159,0.2,0.031572468934129565,0.02842006833725483,0.03473257650269123,0.001415969343713278,-0.0007028297070780176,0.0035691107136325752,0.0011831921474954516,-0.0014189140224426077,0.0034606434229487687,0.030156499590416285,0.02717749313993979,0.033097742819264434,0.0012995807456043648,-0.0006153819876572618,0.003149524037487539,0.030272888188525197,0.027696973054440504,0.032977320726180946,0.00023277719621782656,-0.0018530559167750107,0.0022089920461636253,0.030156499590416285,0.02717749313993979,0.033097742819264434,False,0.09,False,False,False,False,False,False,0.003644961087577614
67,0.9,higher_risk_more_available,medium,1.0,0.7071067811865475,0.05,0.010809512876236469,0.009219664781498074,0.01241082552399712,-0.0004169503070291167,-0.0014645359440676972,0.0006560185943948596,-0.0003974066356817149,-0.0014116021675807018,0.0006659589635826807,0.011226463183265582,0.0097319068117776,0.01313231506801982,-0.0004071784713554158,-0.0012626259985965118,0.00045216969308878877,0.011216691347591883,0.00949206475347537,0.013089379846979778,-1.9543671347402176e-05,-0.0012473407698387069,0.0011088298135363054,0.011226463183265582,0.0097319068117776,0.01313231506801982,True,0.73,False,False,False,False,False,False,0.00132802124834
68,0.9,higher_risk_more_available,medium,1.0,0.7071067811865475,0.1,0.017801893478653824,0.01568817310579205,0.020100693490147658,-0.0007533134818053827,-0.002363462508770546,0.001003166700724243,-0.0007614343651005623,-0.0025508644027185793,0.0008122496338738746,0.018555206960459206,0.016529869292446146,0.021039439286028135,-0.0007573739234529725,-0.0023842763814005625,0.0007382684711378855,0.018559267402106797,0.016492693017313764,0.020698901479760706,8.12088329517957e-06,-0.001360030476551661,0.0018004528596531801,0.018555206960459206,0.016529869292446146,0.021039439286028135,True,0.79,False,False,False,False,False,False,0.002487562189054715
69,0.9,higher_risk_more_available,medium,1.0,0.7071067811865475,0.2,0.02797267314827788,0.02467698519110503,0.031205902125745377,-0.0012684600234467048,-0.003232756397323004,0.0010082452321086052,-0.0010805111113406846,-0.0032830568124685654,0.0010110650782244486,0.02924113317172458,0.025748106642022567,0.03250952999145263,-0.0011744855673936946,-0.0029651461296829468,0.0009117829150596974,0.02914715871567157,0.025617611423073935,0.03183952843681944,-0.00018794891210602017,-0.0022327438602763165,0.002173300989047216,0.02924113317172458,0.025748106642022567,0.03250952999145263,True,0.83,False,False,False,False,False,False,0.0029151588258946592
70,0.9,higher_risk_more_available,weak,2.0,0.4472135954999579,0.05,0.007308140905209957,0.005853335173838485,0.008726261260244148,-0.0014525198917617749,-0.0028231711264442945,-9.969366507730296e-05,-0.0012082951758976802,-0.002674018787573346,-4.786376461104937e-05,0.008760660796971732,0.007350667500855196,0.010060035019300891,-0.0013304075338297272,-0.0025557831555021535,-0.0002691357544776594,0.008638548439039684,0.00731112839950446,0.009781513329345895,-0.0002442247158640945,-0.0015554453433281237,0.0013083000026248054,0.008760660796971732,0.007350667500855196,0.010060035019300891,True,0.99,True,False,True,False,False,False,0.0018774703557312283
71,0.9,higher_risk_more_available,weak,2.0,0.4472135954999579,0.1,0.012702859639841697,0.010605996872694784,0.01472829428693262,-0.002679843053465015,-0.0043332338902147965,-0.000999547314842539,-0.0025325719800389007,-0.0042346801709317395,-0.0005459274282860971,0.015382702693306714,0.012833969681096073,0.0175416195858734,-0.0026062075167519578,-0.003834043093368179,-0.0010979350008324103,0.015309067156593654,0.013084905575174083,0.01704274464944065,-0.00014727107342611372,-0.0023676310408746112,0.002235519792504074,0.015382702693306714,0.012833969681096073,0.0175416195858734,True,1.0,True,False,True,False,False,False,0.0035661218424962726
72,0.9,higher_risk_more_available,weak,2.0,0.4472135954999579,0.2,0.021012554537956765,0.01908778679768422,0.023343334027188682,-0.005225533164912215,-0.007846422999739335,-0.0029212292871948022,-0.0048754227989457255,-0.007471052031191343,-0.0022810297007139777,0.02623808770286898,0.02359388224470047,0.02908360425461048,-0.00505047798192897,-0.00726935353619761,-0.003122910050563024,0.02606303251988573,0.023586735023403513,0.028334600718880942,-0.0003501103659664895,-0.0032477996281707723,0.002597850905686061,0.02623808770286898,0.02359388224470047,0.02908360425461048,True,1.0,True,False,True,False,False,False,0.004102461476886199
73,0.9,risk_independent,good,0.5,0.8944271909999159,0.05,0.016769821956255603,0.014942515889641758,0.018884765659179594,0.0040987776127738886,0.0013985521004036966,0.0073881704256951,0.0036514979911025005,0.00034740936163491984,0.006424390341551603,0.012671044343481716,0.010730875064131694,0.01446680754631804,0.0038751378019381945,0.001118349051022372,0.006544681369387973,0.012894684154317408,0.011596741995820897,0.014352165710513568,0.0004472796216713881,-0.0022159378823348188,0.0029648097914724363,0.012671044343481716,0.010730875064131694,0.01446680754631804,False,0.0,False,True,False,False,False,False,0.004620329449578131
74,0.9,risk_independent,good,0.5,0.8944271909999159,0.1,0.028167071761836606,0.02571468738612275,0.030834458267847843,0.008078517329923977,0.0033830778575073524,0.011776712655149358,0.007375057809147188,0.003130138933286647,0.011109307700388696,0.02008855443191263,0.017987829190284577,0.022639882809201525,0.0077267875695355825,0.004531203765568812,0.01078769656634456,0.020440284192301022,0.018821115318664334,0.022182782156722383,0.0007034595207767904,-0.003114770459081824,0.004167314967323166,0.02008855443191263,0.017987829190284577,0.022639882809201525,False,0.0,False,True,False,False,False,False,0.00485388806339776
75,0.9,risk_independent,good,0.5,0.8944271909999159,0.2,0.04530796614205977,0.04201849491046737,0.04869972261376966,0.01641304833467706,0.011871656026640198,0.02078491757703152,0.014953856956012876,0.011569911491577429,0.018387647349085573,0.028894917807382705,0.025984648330369058,0.032032801768460115,0.01568345264534497,0.012191294922453886,0.01926972456788731,0.02962451349671479,0.02755779075720415,0.031594369551545806,0.001459191378664182,-0.0026295853913513205,0.005402252707426561,0.028894917807382705,0.025984648330369058,0.032032801768460115,False,0.0,False,True,False,False,False,False,0.0069825436408977315
76,0.9,risk_independent,medium,1.0,0.7071067811865475,0.05,0.013521235894729549,0.011643669990793092,0.015358961583303446,0.0027876738069832706,0.0001837135294046673,0.004903632275462894,0.002319438915552448,0.00019889765478256702,0.005104104021681906,0.010733562087746283,0.0090398658479117,0.012431261732511417,0.0025535563612678596,0.0003761028669870493,0.004796205328664462,0.010967679533461694,0.009788275474869216,0.012160254924328859,0.00046823489143082184,-0.0018850352620256843,0.002774631665501022,0.010733562087746283,0.0090398658479117,0.012431261732511417,False,0.03,False,True,False,False,False,False,0.003193612774451099
77,0.9,risk_independent,medium,1.0,0.7071067811865475,0.1,0.023331952385958855,0.020763007116067152,0.02570769003578915,0.005415865734324665,0.0018237185137305622,0.008947324186519804,0.004807607094359841,0.0018991420081089622,0.00714851367299439,0.017916086651634192,0.015480351275129598,0.020050249942652122,0.005111736414342253,0.002285544711501413,0.007554142508703603,0.018220215971616605,0.01667158285719252,0.019913875709527143,0.0006082586399648235,-0.0024790717492860674,0.004353084005636732,0.017916086651634192,0.015480351275129598,0.020050249942652122,False,0.0,False,True,False,False,False,False,0.004728845960358191
78,0.9,risk_independent,medium,1.0,0.7071067811865475,0.2,0.03915028241699587,0.03588044841265055,0.04165649215048876,0.011741275763327499,0.007737108905443294,0.016222447107377472,0.0101561418139051,0.005637755422446952,0.014227867633214927,0.027409006653668366,0.02323078649191565,0.030475306650223893,0.010948708788616302,0.006977223342245008,0.01485873582390129,0.028201573628379564,0.02562529828351786,0.030532170961197615,0.0015851339494223993,-0.0026550636039342186,0.006325792284616183,0.027409006653668366,0.02323078649191565,0.030475306650223893,False,0.0,False,True,False,False,False,False,0.008233679670652805
79,0.9,risk_independent,weak,2.0,0.4472135954999579,0.05,0.009629697994322936,0.007930613296991325,0.011358085121491245,0.0013014384904209478,-0.0008156609220438943,0.003692142846348228,0.0011243052779564924,-0.001098861007250064,0.002944398818520336,0.00832825950390199,0.006907730147548161,0.010177517115284683,0.0012128718841887202,-0.0006475467407536172,0.0031654212195320586,0.008416826110134216,0.007227871622872687,0.00952432553130664,0.00017713321246445548,-0.0018221671945076185,0.002161112911933388,0.00832825950390199,0.006907730147548161,0.010177517115284683,False,0.12,False,False,False,False,False,False,0.00276679841897233
80,0.9,risk_independent,weak,2.0,0.4472135954999579,0.1,0.017503879163348116,0.015041132150513944,0.01981080972819036,0.002814730528220429,-5.146049794157794e-05,0.0058129724250871794,0.0022845816914467023,-0.0006508743466494826,0.004863321228792345,0.014689148635127689,0.012697289543610386,0.01653388698226404,0.002549656109833565,0.0001963384951545199,0.004899076001166462,0.014954223053514548,0.013658036428037887,0.016149611024852184,0.0005301488367737259,-0.002098208729247647,0.003942915705971112,0.014689148635127689,0.012697289543610386,0.01653388698226404,False,0.03,False,False,False,False,False,False,0.004887780548628401
81,0.9,risk_independent,weak,2.0,0.4472135954999579,0.2,0.03124498102125309,0.02805689763554205,0.033967122137843496,0.006090340106388322,0.0018544990482870921,0.00965574915608323,0.005381186498219903,0.001622809923477199,0.008802971659960053,0.025154640914864773,0.022145853017916294,0.0283804483098493,0.0057357633023041145,0.0023567595285116268,0.008965395705668415,0.02550921771894898,0.023411103252961578,0.027548915021185904,0.0007091536081684185,-0.0031294535191527125,0.004501601317918176,0.025154640914864773,0.022145853017916294,0.0283804483098493,False,0.0,False,True,False,False,False,False,0.00670201060318093
