availability_target_fraction,availability_relation,model_quality,nominal_fraction,replicates,mean_c00_capture,q025_c00_capture,q975_c00_capture,mean_c10_capture,q025_c10_capture,q975_c10_capture,mean_c01_capture,q025_c01_capture,q975_c01_capture,mean_c11_capture,q025_c11_capture,q975_c11_capture,mean_naive_top_fraction_effect,q025_naive_top_fraction_effect,q975_naive_top_fraction_effect,mean_availability_effect_at_all_budget,q025_availability_effect_at_all_budget,q975_availability_effect_at_all_budget,mean_shapley_availability_effect,q025_shapley_availability_effect,q975_shapley_availability_effect,mean_shapley_capacity_effect,q025_shapley_capacity_effect,q975_shapley_capacity_effect,mean_interaction_effect,q025_interaction_effect,q975_interaction_effect,mean_total_four_cell_effect,q025_total_four_cell_effect,q975_total_four_cell_effect,mean_distortion_top_fraction_minus_fixed_budget,q025_distortion_top_fraction_minus_fixed_budget,q975_distortion_top_fraction_minus_fixed_budget,sign_reversal,fixed_budget_interval_below_zero,fixed_budget_interval_above_zero,interaction_abs_mean,interaction_abs_q975,relation_short,row_label,quality_q
0.7,higher_risk_more_available,good,0.05,100,0.1273078234973275,0.12234956712005686,0.13193442754867038,0.12765311343479613,0.12278515684997043,0.13191141025513758,0.16798741510501816,0.16159331556328183,0.17337639172733368,0.16866877619006723,0.16232312834530926,0.1740960413453089,0.04136095269273967,0.038222608730295995,0.044391021110107474,0.0006813610850490107,-0.0010470898217798176,0.0025528517185460092,0.0005133255112588031,-0.000898136564386705,0.002001550571864695,0.04084762718148085,0.037695827318358834,0.04388035101125879,0.0003360711475803969,-0.0017565894887263225,0.002151950934714249,0.04136095269273967,0.038222608730295995,0.044391021110107474,0.0,0.0,0.0,False,False,False,0.0003360711475803969,0.002151950934714249,risk ↑ availability,70% / risk ↑ availability,Good / 5%
0.7,higher_risk_more_available,good,0.1,100,0.2165833868666436,0.20853079731835125,0.22273534577359397,0.21772223733875629,0.20982061303357158,0.22440687149236888,0.28092258837901246,0.27207930519011553,0.2885045381450885,0.2828502846684124,0.2755372548296208,0.2903125701917846,0.0662668978017687,0.06194128427208518,0.07094109210994803,0.0019276962893998392,-0.0016853868094261575,0.004608480015834782,0.0015332733807562498,-0.0006075913275060425,0.003755046016220799,0.0647336244210124,0.06101905529477454,0.06864582948458105,0.0007888458172871722,-0.0022947124996558,0.004345166012961727,0.0662668978017687,0.06194128427208518,0.07094109210994803,0.0,0.0,0.0,False,False,False,0.0007888458172871722,0.004345166012961727,risk ↑ availability,70% / risk ↑ availability,Good / 10%
0.7,higher_risk_more_available,good,0.2,100,0.3555056801954906,0.3460451164583297,0.3648067889810929,0.35905640789619064,0.35004778719416085,0.36724101706162676,0.449550105137661,0.44002520350429336,0.45838565076276255,0.4560997646332183,0.4460233799441976,0.46724853258142796,0.10059408443772774,0.09475757485357048,0.10480385221314717,0.0065496594955573376,0.0021153973592642223,0.010938697534392213,0.0050501935981287025,0.0015761662440216175,0.00850651239907216,0.09554389083959897,0.09060707316693353,0.099960414437117,0.0029989317948572185,-0.0011096671960709723,0.007388753291559915,0.10059408443772774,0.09475757485357048,0.10480385221314717,0.0,0.0,0.0,False,False,True,0.0029989317948572185,0.007388753291559915,risk ↑ availability,70% / risk ↑ availability,Good / 20%
0.7,higher_risk_more_available,medium,0.05,100,0.1024065764426552,0.09736932491444382,0.10695245730727344,0.10115236493774205,0.0965360061136208,0.10560705707481254,0.13696402798695967,0.13148270847509017,0.1418809119130737,0.13550239683604043,0.13033514518531167,0.14011890409495734,0.03309582039338514,0.030112529189566244,0.03579634992666489,-0.0014616311509192184,-0.003932486555388765,0.0006072060155223241,-0.0013579213279161636,-0.00302612548264019,0.0003007865084330975,0.034453741721301355,0.031396307345730116,0.03724628975028071,-0.00020741964600609584,-0.0025244109819550975,0.002100761657114195,0.03309582039338514,0.030112529189566244,0.03579634992666489,0.0,0.0,0.0,True,False,False,0.00020741964600609584,0.0025244109819550975,risk ↑ availability,70% / risk ↑ availability,Medium / 5%
0.7,higher_risk_more_available,medium,0.1,100,0.17923649376104836,0.17257841279131708,0.1854012836913935,0.17713877989271418,0.1712915687743964,0.18285704211911052,0.23724625836893545,0.2296003618906447,0.24399298191348173,0.23446568191672615,0.22743909589467423,0.24144455213652355,0.05522918815567774,0.05102951819177377,0.05928151205762574,-0.002780576452209184,-0.006264996049222725,0.00040767839965455833,-0.0024391451602716707,-0.004930955368534907,-7.469380065456474e-05,0.05766833331594946,0.05398318556423535,0.06138445491537931,-0.0006828625838749997,-0.0050457323627286395,0.003090514706874209,0.05522918815567774,0.05102951819177377,0.05928151205762574,0.0,0.0,0.0,True,False,False,0.0006828625838749997,0.0050457323627286395,risk ↑ availability,70% / risk ↑ availability,Medium / 10%
0.7,higher_risk_more_available,medium,0.2,100,0.30639296630806545,0.29752733886477906,0.31580137156304366,0.3028311702071237,0.2948508871752188,0.31257433460290773,0.397516395559952,0.3874291910694277,0.4079654797458609,0.39427664950713953,0.38335864369881434,0.40567384436208315,0.08788368319907398,0.08265170231365111,0.0929150217633363,-0.003239746052812456,-0.007818610768016683,0.0011652969519057813,-0.003400771076877086,-0.007289388380710028,0.0002627872418029893,0.09128445427595117,0.08637831473770034,0.09673039274901124,0.00032205004812926126,-0.004575360772521975,0.006433971042542852,0.08788368319907398,0.08265170231365111,0.0929150217633363,0.0,0.0,0.0,True,False,False,0.00032205004812926126,0.006433971042542852,risk ↑ availability,70% / risk ↑ availability,Medium / 20%
0.7,higher_risk_more_available,weak,0.05,100,0.07477079683389778,0.07060800362993087,0.07865174144127617,0.07130771161900853,0.06742762912029188,0.07552674083246902,0.10221529059197283,0.09765514444755388,0.10737595054788757,0.09726899226739658,0.09251929267688702,0.1012698813585907,0.022498195433498753,0.020221012966482984,0.025233803210575625,-0.004946298324576208,-0.007472668404675744,-0.0027655421119675305,-0.004204691769732706,-0.006222226212548409,-0.002274210035925866,0.026702887203231506,0.02438713953919176,0.02895157575626926,-0.0014832131096869925,-0.0047542985466172225,0.0018046090183942993,0.022498195433498753,0.020221012966482984,0.025233803210575625,0.0,0.0,0.0,True,True,False,0.0014832131096869925,0.0047542985466172225,risk ↑ availability,70% / risk ↑ availability,Weak / 5%
0.7,higher_risk_more_available,weak,0.1,100,0.13732842463144826,0.1308812102934232,0.14345915703512543,0.13033623276966738,0.1252210504973636,0.1356949192179325,0.18659660664982386,0.18060928637984686,0.19301413785285998,0.176908695904144,0.1707873588591903,0.18320165047244727,0.03958027127269566,0.03594431576025217,0.04295583937026492,-0.009687910745679814,-0.01290025342620542,-0.005483892094779367,-0.008340051303730313,-0.010696130091562174,-0.005395934076629203,0.04792032257642602,0.04498767513138381,0.05138117251959032,-0.0026957188838989572,-0.006488345747088067,0.001838623716977869,0.03958027127269566,0.03594431576025217,0.04295583937026492,0.0,0.0,0.0,True,True,False,0.0026957188838989572,0.006488345747088067,risk ↑ availability,70% / risk ↑ availability,Weak / 10%
0.7,higher_risk_more_available,weak,0.2,100,0.24778831458253647,0.24059646477861785,0.2561507707891681,0.23500538668671564,0.22756817190549808,0.24357362894010035,0.3322927939391703,0.3227484063138339,0.3413529531843628,0.3148797154474993,0.307272838569996,0.32442555296529074,0.06709140086496278,0.0638860365967593,0.07043612095253689,-0.01741307849167093,-0.023187725533268966,-0.012008934502457764,-0.01509800319374587,-0.019473035079952263,-0.011493775606681357,0.0821894040587087,0.07765080936657862,0.08638157724993266,-0.004630150595850089,-0.01153093241866085,0.00140588229673141,0.06709140086496278,0.0638860365967593,0.07043612095253689,0.0,0.0,0.0,True,True,False,0.004630150595850089,0.01153093241866085,risk ↑ availability,70% / risk ↑ availability,Weak / 20%
0.7,risk_independent,good,0.05,100,0.11821834470206502,0.11243671335102606,0.1227669094767155,0.12768452022289561,0.1227905448991776,0.1319379411627879,0.15474901324363224,0.14836824913584282,0.15982682830687908,0.16866877619006723,0.16232312834530926,0.1740960413453089,0.050450431488002136,0.0468020304568527,0.05408376806935207,0.013919762946434926,0.009306823660209122,0.018239789571768108,0.011692969233632739,0.007276043520665628,0.015227383100967662,0.03875746225436934,0.03674437677521391,0.04090904075513341,0.004453587425604325,-0.00050619571500203,0.008629744133266372,0.050450431488002136,0.0468020304568527,0.05408376806935207,0.0,0.0,0.0,False,False,True,0.004453587425604325,0.008629744133266372,independent,70% / independent,Good / 5%
0.7,risk_independent,good,0.1,100,0.19811577940191089,0.19124298909474788,0.20422209628436264,0.21774682592819125,0.20973269561877386,0.22461316787594615,0.25501128646722515,0.24710740865418065,0.26311952694518165,0.2828502846684124,0.2755372548296208,0.2903125701917846,0.0847345052665014,0.08037873387964489,0.08959092589660939,0.027838998201187133,0.022555916584481403,0.03502726216047067,0.023735022363733715,0.018238025350733423,0.029018895444579022,0.06099948290276762,0.05782678965794924,0.06383786491266097,0.008207951674906793,0.0018274108758887825,0.015000987343519085,0.0847345052665014,0.08037873387964489,0.08959092589660939,0.0,0.0,0.0,False,False,True,0.008207951674906793,0.015000987343519085,independent,70% / independent,Good / 10%
0.7,risk_independent,good,0.2,100,0.3195534168298178,0.3098231008772006,0.3280691394665284,0.3590973975764992,0.35041542406245496,0.36754604650840983,0.39990200361567074,0.3915462827322127,0.40804659615044797,0.4560997646332183,0.4460233799441976,0.46724853258142796,0.1365463478034005,0.13181085367927844,0.14215279882278872,0.05619776101754756,0.048283610173156445,0.06410270927800785,0.04787087088211441,0.04162262826617714,0.05427224497067065,0.08867547692128604,0.08517586979909374,0.09215334606206621,0.01665378027086624,0.00856560309644158,0.02404253521384067,0.1365463478034005,0.13181085367927844,0.14215279882278872,0.0,0.0,0.0,False,False,True,0.01665378027086624,0.02404253521384067,independent,70% / independent,Good / 20%
0.7,risk_independent,medium,0.05,100,0.0948983331793576,0.09046468938711945,0.09972135875444407,0.10115269321841724,0.09658842748156887,0.10557562766111277,0.12604056192761312,0.1207302381428857,0.1311259500930253,0.13550239683604043,0.13033514518531167,0.14011890409495734,0.040604063656682746,0.037494207538159435,0.044030827064320675,0.009461834908427263,0.005470060049509486,0.01422525655431704,0.007858097473743424,0.004164797514005503,0.01174289137794893,0.03274596618293928,0.030511073298661793,0.03449504789582414,0.003207474869367624,-0.0015600347648529098,0.0070667900578716926,0.040604063656682746,0.037494207538159435,0.044030827064320675,0.0,0.0,0.0,False,False,True,0.003207474869367624,0.0070667900578716926,independent,70% / independent,Medium / 5%
0.7,risk_independent,medium,0.1,100,0.16403377117844387,0.15833101562387003,0.17038320995803666,0.1771405179818115,0.17117128238429272,0.18280913007553581,0.21525451477070248,0.20801948934987563,0.22358586844345982,0.23446568191672615,0.22743909589467423,0.24144455213652355,0.07043191073828227,0.0660088353844891,0.07535307470393222,0.019211167146023646,0.012527699467263358,0.024936458250771235,0.01615895697469564,0.010981723889843701,0.02042774197753601,0.05427295376358658,0.051523699284965876,0.0573491522052714,0.0061044203426559715,0.00115007739919883,0.012292695466124012,0.07043191073828227,0.0660088353844891,0.07535307470393222,0.0,0.0,0.0,False,False,True,0.0061044203426559715,0.012292695466124012,independent,70% / independent,Medium / 10%
0.7,risk_independent,medium,0.2,100,0.2759346377975989,0.2669399452318775,0.28475836099755825,0.30285017675599074,0.2947403745164609,0.3127210413383498,0.35394905740943605,0.34432277621604757,0.36317473053429516,0.39427664950713953,0.38335864369881434,0.40567384436208315,0.11834201170954058,0.11328010576267229,0.1239982786120793,0.04032759209770337,0.03304054781838603,0.047973922370602426,0.033621565528047556,0.028141669773102996,0.04169420887328266,0.08472044618149299,0.07928461784473427,0.08876160318071964,0.01341205313931155,0.0056063087655444524,0.01984333675327242,0.11834201170954058,0.11328010576267229,0.1239982786120793,0.0,0.0,0.0,False,False,True,0.01341205313931155,0.01984333675327242,independent,70% / independent,Medium / 20%
0.7,risk_independent,weak,0.05,100,0.06812327599331323,0.06441687449448807,0.07276449762153563,0.07132492243839579,0.06755356441927858,0.07556477568100191,0.09277973582072625,0.0879836841006705,0.0975801082899459,0.09726899226739658,0.09251929267688702,0.1012698813585907,0.029145716274083296,0.0265669338680667,0.032192538114506786,0.004489256446670268,0.0007959867201372225,0.007992569424434824,0.0038454514458763885,0.001146019841955725,0.006288125847174276,0.025300264828206864,0.02349631403913471,0.027090943762946736,0.0012876100015877371,-0.0020670755020991425,0.005443794863796457,0.029145716274083296,0.0265669338680667,0.032192538114506786,0.0,0.0,0.0,False,False,True,0.0012876100015877371,0.005443794863796457,independent,70% / independent,Weak / 5%
0.7,risk_independent,weak,0.1,100,0.1238410155479696,0.11806931116555867,0.12890880703804744,0.1303656155874789,0.12518362719364332,0.13585376944486138,0.1672437331502183,0.16037238663982373,0.1741168780295547,0.176908695904144,0.1707873588591903,0.18320165047244727,0.05306768035617435,0.04931061217560171,0.05704981157774941,0.009664962753925619,0.004887963693397992,0.014902758447233667,0.008094781396717435,0.0037837559842779376,0.012190615211005574,0.04497289895945686,0.04298155895344067,0.04756789089608621,0.003140362714416332,-0.0014686577378942574,0.007941322350708269,0.05306768035617435,0.04931061217560171,0.05704981157774941,0.0,0.0,0.0,False,False,True,0.003140362714416332,0.007941322350708269,independent,70% / independent,Weak / 10%
0.7,risk_independent,weak,0.2,100,0.2202904572182522,0.21392577100693402,0.2276414187488893,0.23503321938127697,0.22756817190549808,0.24359669119866995,0.29353568787117507,0.286484977575933,0.3017853865388932,0.3148797154474993,0.307272838569996,0.32442555296529074,0.09458925822924709,0.0905396162088034,0.09966565003782521,0.021344027576324233,0.014814804540576468,0.0288366692952308,0.018043394869674493,0.012827916545754332,0.02370501180071419,0.07654586335957256,0.07304402784565935,0.07953663816139535,0.006601265413299446,-0.0010447339352070548,0.012230839901649,0.09458925822924709,0.0905396162088034,0.09966565003782521,0.0,0.0,0.0,False,False,True,0.006601265413299446,0.012230839901649,independent,70% / independent,Weak / 20%
0.9,higher_risk_less_available,good,0.05,100,0.13295774586079948,0.12561952844642413,0.1379090502719771,0.155545584542871,0.14960217640033738,0.1608790185520351,0.14432405329896336,0.1369191525663252,0.14939152122984015,0.16866877619006723,0.16232312834530926,0.1740960413453089,0.03571103032926767,0.03023446602332404,0.04023938454615287,0.024344722891103805,0.01894604014535559,0.029107345004343217,0.023466280786587645,0.018309722072138046,0.028293468956433213,0.012244749542679989,0.010988156857185002,0.013463524157224979,0.0017568842090322841,-0.0006592100724943425,0.004080207235102814,0.03571103032926767,0.03023446602332404,0.04023938454615287,0.0,0.0,0.0,False,False,True,0.0017568842090322841,0.004080207235102814,risk ↓ availability,90% / risk ↓ availability,Good / 5%
0.9,higher_risk_less_available,good,0.1,100,0.22458325711253185,0.2159832152289517,0.23165168626334942,0.26206282533731534,0.25467035735921806,0.26896576993932314,0.2426402677791737,0.23390281232318968,0.24954736420926274,0.2828502846684124,0.2755372548296208,0.2903125701917846,0.05826702755588042,0.0514785657183438,0.06357827138515755,0.0402100168892386,0.03399565062932646,0.04604699345933687,0.03884479255701099,0.03225149106984259,0.04424810392002353,0.019422234998869387,0.01757073113362978,0.021069021699856343,0.002730448664455194,-0.00044913715922908,0.0060726088448653705,0.05826702755588042,0.0514785657183438,0.06357827138515755,0.0,0.0,0.0,False,False,True,0.002730448664455194,0.0060726088448653705,risk ↓ availability,90% / risk ↓ availability,Good / 10%
0.9,higher_risk_less_available,good,0.2,100,0.36472135619180107,0.35510853984163987,0.3731438735070422,0.4257375464220746,0.4157247166360654,0.4371036175680136,0.3908660765775479,0.3812707837523516,0.39947545063052176,0.4560997646332183,0.4460233799441976,0.46724853258142796,0.09137840844141726,0.08419605057401118,0.09746821745957951,0.06523368805567042,0.05717016936559396,0.07224313450985058,0.06312493914297194,0.05591318627096274,0.06949980590982276,0.02825346929844527,0.026108507268789768,0.030448967643431676,0.004217497825396902,0.0001484090929987075,0.007825215241066073,0.09137840844141726,0.08419605057401118,0.09746821745957951,0.0,0.0,0.0,False,False,True,0.004217497825396902,0.007825215241066073,risk ↓ availability,90% / risk ↓ availability,Good / 20%
0.9,higher_risk_less_available,medium,0.05,100,0.10589204738818855,0.10096326673904846,0.11002625314713792,0.12429579705428054,0.11851696145997646,0.12929675601147897,0.1152684396800906,0.11086139386748267,0.12006779869031048,0.13550239683604043,0.13033514518531167,0.14011890409495734,0.02961034944785182,0.024869226481568023,0.034082803933861615,0.02023395715594975,0.015567170379599593,0.024857986691792074,0.01931885341102086,0.014687963928794645,0.024011109059700202,0.010291496036830914,0.008927219676577823,0.011302358516075875,0.001830207489857763,-0.00045292311869721,0.004319560770244845,0.02961034944785182,0.024869226481568023,0.034082803933861615,0.0,0.0,0.0,False,False,True,0.001830207489857763,0.004319560770244845,risk ↓ availability,90% / risk ↓ availability,Medium / 5%
0.9,higher_risk_less_available,medium,0.1,100,0.18482007291267638,0.1774550482252554,0.19138125258133792,0.21593879911135994,0.2093154008445037,0.22250988435755578,0.20058238384500993,0.19303117584826876,0.20760111002843995,0.23446568191672615,0.22743909589467423,0.24144455213652355,0.049645609004049705,0.04438542193223322,0.05417374057594356,0.03388329807171614,0.027616204239880253,0.03946289849942888,0.03250101213519982,0.026315004507522863,0.03719071083028182,0.017144596868849834,0.015697318534540042,0.018788328925970293,0.0027645718730326175,-0.0002599358605881675,0.005486790798229996,0.049645609004049705,0.04438542193223322,0.05417374057594356,0.0,0.0,0.0,False,False,True,0.0027645718730326175,0.005486790798229996,risk ↓ availability,90% / risk ↓ availability,Medium / 10%
0.9,higher_risk_less_available,medium,0.2,100,0.31359595584685307,0.303164789921042,0.3231053017896119,0.36528220957073804,0.35664771834973663,0.3761818798107264,0.33857138622226535,0.327643899804283,0.34859855309088944,0.39427664950713953,0.38335864369881434,0.40567384436208315,0.08068069366028638,0.07441305475675808,0.08554944313331524,0.05570526328487401,0.049027821685942545,0.06128744743278463,0.05369575850437945,0.0472227694697034,0.059349031367303746,0.02698493515590686,0.02453415097954447,0.029314817179794443,0.004019009560989055,-0.0002994915743016225,0.007266626295728946,0.08068069366028638,0.07441305475675808,0.08554944313331524,0.0,0.0,0.0,False,False,True,0.004019009560989055,0.007266626295728946,risk ↓ availability,90% / risk ↓ availability,Medium / 20%
0.9,higher_risk_less_available,weak,0.05,100,0.0765652668804794,0.0722088971544448,0.08112434232618053,0.08875590312310477,0.08455958940773617,0.09280383182344723,0.08396791543039704,0.07920929644348026,0.08811894802845183,0.09726899226739658,0.09251929267688702,0.1012698813585907,0.02070372538691712,0.01831390056004477,0.023999206579277108,0.013301076836999508,0.010834376253031488,0.017297455828301042,0.012745856539812393,0.010403215715364306,0.016026598645053507,0.007957868847104676,0.006979513718153481,0.00892714209683841,0.0011104405943741843,-0.0008979030019443201,0.0032757507535878046,0.02070372538691712,0.01831390056004477,0.023999206579277108,0.0,0.0,0.0,False,False,True,0.0011104405943741843,0.0032757507535878046,risk ↓ availability,90% / risk ↓ availability,Weak / 5%
0.9,higher_risk_less_available,weak,0.1,100,0.1400772300604739,0.13372177334892646,0.1455642500965522,0.16169080118655138,0.15571616042902836,0.16739449580968915,0.15349216614960084,0.1478528650948269,0.15968976985489428,0.176908695904144,0.1707873588591903,0.18320165047244727,0.036831465843670044,0.032512591918568,0.04133048060682867,0.023416529754543072,0.018727333390261076,0.02809750090002461,0.022515050440310273,0.018111238446077493,0.026898276052764136,0.014316415403359713,0.012859979265029206,0.0158010499724108,0.0018029586284655735,-0.000753163433160665,0.005028611089173699,0.036831465843670044,0.032512591918568,0.04133048060682867,0.0,0.0,0.0,False,False,True,0.0018029586284655735,0.005028611089173699,risk ↓ availability,90% / risk ↓ availability,Weak / 10%
0.9,higher_risk_less_available,weak,0.2,100,0.2512173089344196,0.24333762282073085,0.25909473417449325,0.2890315807373576,0.281364572623988,0.2989713323587791,0.2740354700473255,0.2649148796529897,0.2828400544036106,0.3148797154474993,0.307272838569996,0.32442555296529074,0.06366240651307967,0.05932234355008056,0.06848456230880136,0.04084424540017382,0.03430737185777233,0.046177278386407485,0.03932925860155588,0.034055663918524,0.044378396230186336,0.024333147911523734,0.02266928871990213,0.026136837105087126,0.003029973597235837,-0.0008030062153574075,0.006455088821159457,0.06366240651307967,0.05932234355008056,0.06848456230880136,0.0,0.0,0.0,False,False,True,0.003029973597235837,0.006455088821159457,risk ↓ availability,90% / risk ↓ availability,Weak / 20%
0.9,higher_risk_more_available,good,0.05,100,0.15535578592342197,0.14920086297992247,0.1604173652391542,0.15553829092949129,0.1493504622554055,0.1608306626526154,0.16847934851108318,0.16248666552160645,0.17444014481997694,0.16866877619006723,0.16232312834530926,0.1740960413453089,0.013312990266645154,0.011561336004188788,0.015257897914812016,0.00018942767898407205,-0.00085920860486657,0.0011656871022517115,0.00018596634252667779,-0.00060477478286826,0.0009753898072805096,0.013127023924118455,0.011516188702544842,0.014874216153003212,6.922672914778085e-06,-0.0009039713682031226,0.0011546158701657642,0.013312990266645154,0.011561336004188788,0.015257897914812016,0.0,0.0,0.0,False,False,False,6.922672914778085e-06,0.0011546158701657642,risk ↑ availability,90% / risk ↑ availability,Good / 5%
0.9,higher_risk_more_available,good,0.1,100,0.26172182241348874,0.2544402855326756,0.26895510868829503,0.2620491764420781,0.2547266834432146,0.26906008146518434,0.28244415227766845,0.27545017194708077,0.2905630566003885,0.2828502846684124,0.2755372548296208,0.2903125701917846,0.021128462254923576,0.01842392859125653,0.02396471097963626,0.0004061323907439464,-0.0011061774046847899,0.0020772984566231507,0.0003667432096666436,-0.0010458898318823225,0.0018135693544767747,0.02076171904525691,0.018470678919918417,0.023134300345121227,7.877836215459749e-05,-0.0015587646620219826,0.001568552518322129,0.021128462254923576,0.01842392859125653,0.02396471097963626,0.0,0.0,0.0,False,False,False,7.877836215459749e-05,0.001568552518322129,risk ↑ availability,90% / risk ↑ availability,Good / 10%
0.9,higher_risk_more_available,good,0.2,100,0.42452729569908887,0.41449033998349283,0.4353276691833123,0.42571048784658416,0.4157247166360654,0.43719712150502144,0.4546837952895051,0.44390364894330386,0.46445695223725775,0.4560997646332183,0.4460233799441976,0.46724853258142796,0.031572468934129516,0.02842006833725479,0.0347325765026912,0.0014159693437132397,-0.0007028297070779299,0.0035691107136325167,0.0012995807456043242,-0.00061538198765722,0.0031495240374875165,0.03027288818852515,0.027696973054440473,0.032977320726180925,0.00023277719621781853,-0.001853055916774965,0.00220899204616358,0.031572468934129516,0.02842006833725479,0.0347325765026912,0.0,0.0,0.0,False,False,False,0.00023277719621781853,0.00220899204616358,risk ↑ availability,90% / risk ↑ availability,Good / 20%
0.9,higher_risk_more_available,medium,0.05,100,0.12469288395980394,0.1191942841666354,0.12918090700096943,0.12429547732412223,0.11867259387104369,0.12914883091362567,0.13591934714306952,0.1309433599738152,0.14060213641499492,0.13550239683604043,0.13033514518531167,0.14011890409495734,0.010809512876236415,0.009219664781498015,0.0124108255239971,-0.0004169503070290889,-0.00146453594406762,0.0006560185943948218,-0.00040717847135538876,-0.00126262599859647,0.0004521696930887,0.011216691347591836,0.009492064753475336,0.013089379846979764,-1.954367134740849e-05,-0.001247340769838675,0.00110882981353624,0.010809512876236415,0.009219664781498015,0.0124108255239971,0.0,0.0,0.0,True,False,False,1.954367134740849e-05,0.001247340769838675,risk ↑ availability,90% / risk ↑ availability,Medium / 5%
0.9,higher_risk_more_available,medium,0.1,100,0.2166637884380723,0.20999279442428076,0.22352763100793988,0.21590235407297176,0.2091379353293299,0.2224388977994184,0.23521899539853158,0.22874597548231523,0.24188544931505637,0.23446568191672615,0.22743909589467423,0.24144455213652355,0.017801893478653776,0.015688173105791965,0.02010069349014763,-0.0007533134818053512,-0.0023634625087704973,0.0010031667007241974,-0.0007573739234529354,-0.002384276381400525,0.0007382684711378313,0.018559267402106748,0.01649269301731369,0.020698901479760633,8.12088329518058e-06,-0.001360030476551585,0.0018004528596531398,0.017801893478653776,0.015688173105791965,0.02010069349014763,0.0,0.0,0.0,True,False,False,8.12088329518058e-06,0.0018004528596531398,risk ↑ availability,90% / risk ↑ availability,Medium / 10%
0.9,higher_risk_more_available,medium,0.2,100,0.36630397635886164,0.3565932393772334,0.3764231099889724,0.365223465247521,0.35623243335042154,0.37604264617512323,0.39554510953058625,0.3845206310035801,0.40637401835780185,0.39427664950713953,0.38335864369881434,0.40567384436208315,0.027972673148277834,0.02467698519110497,0.03120590212574532,-0.0012684600234466673,-0.0032327563973229474,0.0010082452321085625,-0.0011744855673936556,-0.002965146129682935,0.0009117829150596343,0.02914715871567153,0.025617611423073894,0.031839528436819406,-0.00018794891210601535,-0.0022327438602762874,0.0021733009890471523,0.027972673148277834,0.02467698519110497,0.03120590212574532,0.0,0.0,0.0,True,False,False,0.00018794891210601535,0.0022327438602762874,risk ↑ availability,90% / risk ↑ availability,Medium / 20%
0.9,higher_risk_more_available,weak,0.05,100,0.08996085136218662,0.08599902005942862,0.0938957743665754,0.08875255618628895,0.0846008983228999,0.09282728367059827,0.09872151215915836,0.09458125087016081,0.10273569947353645,0.09726899226739658,0.09251929267688702,0.1012698813585907,0.007308140905209905,0.005853335173838447,0.008726261260244082,-0.001452519891761725,-0.0028231711264442277,-9.969366507730295e-05,-0.0013304075338296808,-0.0025557831555020898,-0.0002691357544776312,0.008638548439039636,0.007311128399504375,0.00978151332934585,-0.00024422471586407833,-0.0015554453433280374,0.0013083000026247573,0.007308140905209905,0.005853335173838447,0.008726261260244082,0.0,0.0,0.0,True,True,False,0.00024422471586407833,0.0015554453433280374,risk ↑ availability,90% / risk ↑ availability,Weak / 5%
0.9,higher_risk_more_available,weak,0.1,100,0.16420583626430227,0.15888603027008275,0.17045817618597361,0.1616732642842634,0.1554571004190232,0.16764617449920977,0.17958853895760898,0.17353694354258034,0.18544650352711797,0.176908695904144,0.1707873588591903,0.18320165047244727,0.012702859639841649,0.01060599687269474,0.014728294286932569,-0.002679843053464967,-0.004333233890214715,-0.000999547314842485,-0.002606207516751908,-0.0038340430933681197,-0.001097935000832326,0.015309067156593607,0.013084905575173994,0.01704274464944057,-0.0001472710734261121,-0.0023676310408745622,0.002235519792504012,0.012702859639841649,0.01060599687269474,0.014728294286932569,0.0,0.0,0.0,True,True,False,0.0001472710734261121,0.0023676310408745622,risk ↑ availability,90% / risk ↑ availability,Weak / 10%
0.9,higher_risk_more_available,weak,0.2,100,0.29386716090954257,0.28631960301398407,0.30293949857435154,0.2889917381105968,0.2811381485982671,0.2990188466130554,0.3201052486124115,0.3119432647395886,0.32860990297962406,0.3148797154474993,0.307272838569996,0.32442555296529074,0.021012554537956717,0.019087786797684143,0.023343334027188647,-0.005225533164912164,-0.007846422999739307,-0.0029212292871947584,-0.005050477981928914,-0.007269353536197555,-0.0031229100505629805,0.026063032519885683,0.023586735023403475,0.028334600718880897,-0.0003501103659664805,-0.003247799628170705,0.002597850905686002,0.021012554537956717,0.019087786797684143,0.023343334027188647,0.0,0.0,0.0,True,True,False,0.0003501103659664805,0.003247799628170705,risk ↑ availability,90% / risk ↑ availability,Weak / 20%
0.9,risk_independent,good,0.05,100,0.15189895423381158,0.14526612556495835,0.15740382645888962,0.15555045222491412,0.1495547712107166,0.1608306626526154,0.1645699985772933,0.15782315070928168,0.17039285405707152,0.16866877619006723,0.16232312834530926,0.1740960413453089,0.016769821956255555,0.014942515889641714,0.01888476565917954,0.004098777612773837,0.0013985521004036801,0.00738817042569502,0.003875137801938145,0.0011183490510223474,0.00654468136938792,0.012894684154317356,0.011596741995820888,0.01435216571051352,0.0004472796216713702,-0.0022159378823347823,0.0029648097914724307,0.016769821956255555,0.014942515889641714,0.01888476565917954,0.0,0.0,0.0,False,False,True,0.0004472796216713702,0.0029648097914724307,independent,90% / independent,Good / 5%
