replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,distortion_top_fraction_minus_fixed_budget,identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,tp_identity_error
6,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,70165,0.70165,7195,10160,0.7081692913385826,7016,10000,0.06466535433070866,0.012303149606299218,0.052362204724409445,0.052362204724409445,0.0,657,125,532,0
6,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,70165,0.70165,7195,10160,0.7081692913385826,14033,20000,0.11564960629921256,0.037401574803149595,0.07824803149606296,0.07824803149606296,0.0,1175,380,795,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70212,0.70212,8470,10160,0.8336614173228346,3511,5000,0.03120078740157481,-0.0020669291338582807,0.03326771653543309,0.03326771653543309,0.0,317,-21,338,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70212,0.70212,8470,10160,0.8336614173228346,7021,10000,0.05482283464566928,-0.006594488188976372,0.061417322834645655,0.061417322834645655,0.0,557,-67,624,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70212,0.70212,8470,10160,0.8336614173228346,14042,20000,0.08464566929133854,-0.006988188976377985,0.09163385826771653,0.09163385826771653,0.0,860,-71,931,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90058,0.90058,8347,10160,0.8215551181102362,4503,5000,0.024409448818897644,0.013877952755905518,0.010531496062992127,0.010531496062992127,0.0,248,141,107,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90058,0.90058,8347,10160,0.8215551181102362,9006,10000,0.04212598425196851,0.025492125984251962,0.016633858267716545,0.016633858267716545,0.0,428,259,169,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90058,0.90058,8347,10160,0.8215551181102362,18012,20000,0.07608267716535433,0.04862204724409447,0.02746062992125986,0.02746062992125986,0.0,773,494,279,0
6,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,90078,0.90078,9178,10160,0.9033464566929134,4504,5000,0.012795275590551186,0.0012795275590551103,0.011515748031496076,0.011515748031496076,0.0,130,13,117,0
6,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,90078,0.90078,9178,10160,0.9033464566929134,9008,10000,0.02214566929133857,0.0016732283464566955,0.020472440944881876,0.020472440944881876,0.0,225,17,208,0
6,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,90078,0.90078,9178,10160,0.9033464566929134,18016,20000,0.03779527559055118,0.00954724409448815,0.02824803149606303,0.02824803149606303,0.0,384,97,287,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90082,0.90082,9654,10160,0.9501968503937008,4504,5000,0.010826771653543302,-0.0013779527559055205,0.012204724409448822,0.012204724409448822,0.0,110,-14,124,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90082,0.90082,9654,10160,0.9501968503937008,9008,10000,0.017224409448818895,-0.0010826771653543177,0.018307086614173212,0.018307086614173212,0.0,175,-11,186,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90082,0.90082,9654,10160,0.9501968503937008,18016,20000,0.029035433070866146,9.842519685038242e-05,0.028937007874015763,0.028937007874015763,0.0,295,1,294,0
6,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,49914,0.49914,3368,10160,0.331496062992126,2496,5000,0.06811023622047244,0.04074803149606299,0.02736220472440945,0.027362204724409443,-6.938893903907228e-18,692,414,278,0
6,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,49914,0.49914,3368,10160,0.331496062992126,4991,10000,0.1188976377952756,0.07175196850393702,0.04714566929133858,0.04714566929133858,0.0,1208,729,479,0
6,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,49914,0.49914,3368,10160,0.331496062992126,9983,20000,0.2139763779527559,0.13927165354330706,0.07470472440944884,0.07470472440944884,0.0,2174,1415,759,0
6,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,50053,0.50053,5099,10160,0.5018700787401574,2503,5000,0.04891732283464567,0.008661417322834652,0.04025590551181102,0.04025590551181102,0.0,497,88,409,0
6,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,50053,0.50053,5099,10160,0.5018700787401574,5005,10000,0.08651574803149607,0.016535433070866135,0.06998031496062994,0.06998031496062994,0.0,879,168,711,0
6,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,50053,0.50053,5099,10160,0.5018700787401574,10011,20000,0.15866141732283462,0.04212598425196851,0.11653543307086611,0.11653543307086611,0.0,1612,428,1184,0
6,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,50084,0.50084,6799,10160,0.6691929133858268,2504,5000,0.04084645669291339,-0.008070866141732289,0.04891732283464568,0.04891732283464568,0.0,415,-82,497,0
6,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,50084,0.50084,6799,10160,0.6691929133858268,5008,10000,0.06948818897637796,-0.020275590551181083,0.08976377952755904,0.08976377952755904,0.0,706,-206,912,0
6,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,50084,0.50084,6799,10160,0.6691929133858268,10017,20000,0.12175196850393699,-0.03179133858267719,0.15354330708661418,0.15354330708661418,0.0,1237,-323,1560,0
6,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70058,0.70058,5509,10160,0.5422244094488189,3503,5000,0.04911417322834646,0.029133858267716542,0.019980314960629915,0.019980314960629915,0.0,499,296,203,0
6,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70058,0.70058,5509,10160,0.5422244094488189,7006,10000,0.08356299212598425,0.051771653543307095,0.03179133858267716,0.03179133858267716,0.0,849,526,323,0
6,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70058,0.70058,5509,10160,0.5422244094488189,14012,20000,0.1514763779527559,0.0952755905511811,0.0562007874015748,0.0562007874015748,0.0,1539,968,571,0
6,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,70165,0.70165,7195,10160,0.7081692913385826,3508,5000,0.027952755905511814,0.003641732283464566,0.024311023622047248,0.024311023622047248,0.0,284,37,247,0
6,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,70165,0.70165,7195,10160,0.7081692913385826,7016,10000,0.049803149606299224,0.005905511811023639,0.043897637795275585,0.043897637795275585,0.0,506,60,446,0
6,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,70165,0.70165,7195,10160,0.7081692913385826,14033,20000,0.09261811023622046,0.020374015748031493,0.07224409448818897,0.07224409448818897,0.0,941,207,734,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70212,0.70212,8470,10160,0.8336614173228346,3511,5000,0.02273622047244095,-0.0029527559055118058,0.025688976377952755,0.025688976377952755,0.0,231,-30,261,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70212,0.70212,8470,10160,0.8336614173228346,7021,10000,0.039960629921259844,-0.008759842519685035,0.04872047244094488,0.04872047244094488,0.0,406,-89,495,0
6,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70212,0.70212,8470,10160,0.8336614173228346,14042,20000,0.06889763779527558,-0.018996062992125973,0.08789370078740155,0.08789370078740155,0.0,700,-193,893,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,90058,0.90058,8347,10160,0.8215551181102362,4503,5000,0.02047244094488189,0.012992125984251965,0.007480314960629925,0.007480314960629925,0.0,208,132,76,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,90058,0.90058,8347,10160,0.8215551181102362,9006,10000,0.03248031496062992,0.019488188976377968,0.012992125984251951,0.012992125984251951,0.0,330,198,132,0
6,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,90058,0.90058,8347,10160,0.8215551181102362,18012,20000,0.0625,0.03779527559055118,0.02470472440944882,0.02470472440944882,0.0,635,384,251,0
6,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,90078,0.90078,9178,10160,0.9033464566929134,4504,5000,0.009842519685039366,0.0029527559055118058,0.006889763779527561,0.006889763779527561,0.0,100,30,70,0
6,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,90078,0.90078,9178,10160,0.9033464566929134,9008,10000,0.017716535433070862,0.0022637795275590733,0.015452755905511789,0.015452755905511789,0.0,180,23,157,0
6,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,90078,0.90078,9178,10160,0.9033464566929134,18016,20000,0.030708661417322813,0.005216535433070879,0.025492125984251934,0.025492125984251934,0.0,312,53,259,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,90082,0.90082,9654,10160,0.9501968503937008,4504,5000,0.007185039370078736,0.000295275590551175,0.006889763779527561,0.006889763779527561,0.0,73,3,70,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,90082,0.90082,9654,10160,0.9501968503937008,9008,10000,0.014862204724409467,-0.0026574803149606308,0.017519685039370098,0.017519685039370098,0.0,151,-27,178,0
6,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,90082,0.90082,9654,10160,0.9501968503937008,18016,20000,0.02253937007874013,-0.002755905511811041,0.02529527559055117,0.02529527559055117,0.0,229,-28,257,0
7,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,49773,0.49773,3372,10184,0.33110761979575803,2489,5000,0.11213668499607227,0.07757266300078554,0.03456402199528673,0.03456402199528673,0.0,1142,790,352,0
7,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,49773,0.49773,3372,10184,0.33110761979575803,4977,10000,0.18961115475255302,0.13373919874312648,0.05587195600942654,0.05587195600942654,0.0,1931,1362,569,0
7,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,49773,0.49773,3372,10184,0.33110761979575803,9955,20000,0.30449725058915944,0.22721916732128827,0.07727808326787117,0.07727808326787117,0.0,3101,2314,787,0
7,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,49947,0.49947,5068,10184,0.497643362136685,2497,5000,0.08434799685781617,0.02818146111547526,0.056166535742340915,0.056166535742340915,0.0,859,287,572,0
7,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.1,49947,0.49947,5068,10184,0.497643362136685,4995,10000,0.13982717989002358,0.05744304791830321,0.08238413197172037,0.08238413197172037,0.0,1424,585,839,0
7,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.2,49947,0.49947,5068,10184,0.497643362136685,9989,20000,0.2281029065200314,0.10958366064414765,0.11851924587588375,0.11851924587588375,0.0,2323,1116,1207,0
7,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.05,50047,0.50047,6775,10184,0.6652592301649647,2502,5000,0.07128829536527886,0.0038295365278868676,0.067458758837392,0.067458758837392,0.0,726,39,687,0
7,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.1,50047,0.50047,6775,10184,0.6652592301649647,5005,10000,0.1152788688138256,0.007168106834249788,0.10811076197957581,0.10811076197957581,0.0,1174,73,1101,0
7,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,50047,0.50047,6775,10184,0.6652592301649647,10009,20000,0.17714061272584447,0.016398271798900244,0.16074234092694423,0.16074234092694423,0.0,1804,167,1637,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,70005,0.70005,5563,10184,0.546249018067557,3500,5000,0.07973291437549096,0.05371170463472112,0.026021209740769838,0.026021209740769838,0.0,812,547,265,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,70005,0.70005,5563,10184,0.546249018067557,7000,10000,0.137274155538099,0.09190887666928516,0.045365278868813835,0.045365278868813835,0.0,1398,936,462,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,70005,0.70005,5563,10184,0.546249018067557,14001,20000,0.21091908876669282,0.15062843676355064,0.06029065200314218,0.06029065200314218,0.0,2148,1534,614,0
7,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,70024,0.70024,7147,10184,0.7017871170463472,3501,5000,0.05253338570306362,0.018263943440691266,0.03426944226237236,0.03426944226237236,0.0,535,186,349,0
7,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,70024,0.70024,7147,10184,0.7017871170463472,7002,10000,0.08513354281225452,0.03269835035349569,0.05243519245875883,0.05243519245875883,0.0,867,333,534,0
7,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,70024,0.70024,7147,10184,0.7017871170463472,14005,20000,0.13688138256087978,0.05164964650432047,0.08523173605655932,0.08523173605655932,0.0,1394,526,868,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,70041,0.70041,8433,10184,0.8280636292223095,3502,5000,0.04192851531814612,0.0006873527101335375,0.04124116260801258,0.04124116260801258,0.0,427,7,420,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,70041,0.70041,8433,10184,0.8280636292223095,7004,10000,0.06578947368421054,0.0022584446190102025,0.06353102906520033,0.06353102906520033,0.0,670,23,647,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,70041,0.70041,8433,10184,0.8280636292223095,14008,20000,0.1045758051846033,0.004320502749410815,0.10025530243519248,0.10025530243519248,0.0,1065,44,1021,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,89941,0.89941,8309,10184,0.8158876669285153,4497,5000,0.03917910447761194,0.027886881382560874,0.011292223095051068,0.011292223095051068,0.0,399,284,115,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,89941,0.89941,8309,10184,0.8158876669285153,8994,10000,0.05970149253731344,0.0445797329143755,0.015121759622937936,0.015121759622937936,0.0,608,454,154,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,89941,0.89941,8309,10184,0.8158876669285153,17988,20000,0.08935585231736054,0.06166535742340923,0.027690494893951312,0.027690494893951312,0.0,910,628,282,0
7,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,89981,0.89981,9162,10184,0.8996465043205027,4499,5000,0.016594658287509806,0.004516889238020405,0.0120777690494894,0.0120777690494894,0.0,169,46,123,0
7,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,89981,0.89981,9162,10184,0.8996465043205027,8998,10000,0.02837784760408485,0.008641005498821686,0.019736842105263164,0.019736842105263164,0.0,289,88,201,0
7,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,89981,0.89981,9162,10184,0.8996465043205027,17996,20000,0.04507069913589945,0.014336213668499576,0.030734485467399875,0.030734485467399875,0.0,459,146,313,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,90040,0.9004,9693,10184,0.9517871170463472,4502,5000,0.01335428122545168,-9.819324430479504e-05,0.013452474469756476,0.013452474469756476,0.0,136,-1,137,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,90040,0.9004,9693,10184,0.9517871170463472,9004,10000,0.02052238805970147,0.001178318931657485,0.019344069128043984,0.019344069128043984,0.0,209,12,197,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,90040,0.9004,9693,10184,0.9517871170463472,18008,20000,0.0333857030636292,0.00029457973291435735,0.033091123330714844,0.033091123330714844,0.0,340,3,337,0
7,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,49773,0.49773,3372,10184,0.33110761979575803,2489,5000,0.08955223880597014,0.058523173605655926,0.031029065200314218,0.031029065200314218,0.0,912,596,316,0
7,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,49773,0.49773,3372,10184,0.33110761979575803,4977,10000,0.1574037706205813,0.10477219167321289,0.052631578947368404,0.05263157894736842,1.3877787807814457e-17,1603,1067,536,0
7,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,49773,0.49773,3372,10184,0.33110761979575803,9955,20000,0.26168499607227025,0.1864689709347997,0.07521602513747053,0.07521602513747055,2.7755575615628914e-17,2665,1899,766,0
7,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,49947,0.49947,5068,10184,0.497643362136685,2497,5000,0.06677140612725845,0.017674783974862524,0.04909662215239592,0.04909662215239592,0.0,680,180,500,0
7,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,49947,0.49947,5068,10184,0.497643362136685,4995,10000,0.11626080125687352,0.0394736842105263,0.07678711704634722,0.07678711704634722,0.0,1184,402,782,0
7,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,49947,0.49947,5068,10184,0.497643362136685,9989,20000,0.19609190887666927,0.0771798900235664,0.11891201885310287,0.11891201885310287,0.0,1997,786,1211,0
7,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,50047,0.50047,6775,10184,0.6652592301649647,2502,5000,0.05597014925373134,-0.0037313432835821003,0.05970149253731344,0.05970149253731344,0.0,570,-38,608,0
7,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,50047,0.50047,6775,10184,0.6652592301649647,5005,10000,0.0947564807541241,-0.0020620581304006402,0.09681853888452474,0.09681853888452474,0.0,965,-21,986,0
7,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,50047,0.50047,6775,10184,0.6652592301649647,10009,20000,0.15435978004713274,-0.0024548311076197926,0.15681461115475254,0.15681461115475254,0.0,1572,-25,1597,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70005,0.70005,5563,10184,0.546249018067557,3500,5000,0.06402199528672427,0.041633935585231735,0.022388059701492533,0.022388059701492533,0.0,652,424,228,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70005,0.70005,5563,10184,0.546249018067557,7000,10000,0.11223487824037706,0.07384131971720345,0.03839355852317361,0.03839355852317361,0.0,1143,752,391,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70005,0.70005,5563,10184,0.546249018067557,14001,20000,0.1862725844461901,0.12303613511390415,0.06323644933228595,0.06323644933228595,0.0,1897,1253,644,0
7,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,70024,0.70024,7147,10184,0.7017871170463472,3501,5000,0.040455616653574236,0.008837391987431262,0.031618224666142974,0.031618224666142974,0.0,412,90,322,0
7,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,70024,0.70024,7147,10184,0.7017871170463472,7002,10000,0.07040455616653574,0.02111154752553024,0.0492930086410055,0.0492930086410055,0.0,717,215,502,0
7,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,70024,0.70024,7147,10184,0.7017871170463472,14005,20000,0.11822466614296934,0.03927729772191674,0.0789473684210526,0.0789473684210526,0.0,1204,400,804,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70041,0.70041,8433,10184,0.8280636292223095,3502,5000,0.03181461115475255,-0.004320502749410843,0.03613511390416339,0.03613511390416339,0.0,324,-44,368,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70041,0.70041,8433,10184,0.8280636292223095,7004,10000,0.05322073841319716,-0.00147289866457187,0.05469363707776903,0.05469363707776903,0.0,542,-15,557,0
7,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70041,0.70041,8433,10184,0.8280636292223095,14008,20000,0.08699921445404557,-0.00333857030636292,0.09033778476040849,0.09033778476040849,0.0,886,-34,920,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,89941,0.89941,8309,10184,0.8158876669285153,4497,5000,0.029261586802827963,0.020718774548311072,0.00854281225451689,0.00854281225451689,0.0,298,211,87,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,89941,0.89941,8309,10184,0.8158876669285153,8994,10000,0.05115868028279655,0.03584053417124902,0.015318146111547526,0.015318146111547526,0.0,521,365,156,0
7,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,89941,0.89941,8309,10184,0.8158876669285153,17988,20000,0.08022388059701491,0.05695208169677923,0.023271798900235674,0.023271798900235674,0.0,817,580,237,0
7,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,89981,0.89981,9162,10184,0.8996465043205027,4499,5000,0.012470542026708553,-9.819324430479504e-05,0.012568735271013348,0.012568735271013348,0.0,127,-1,128,0
7,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,89981,0.89981,9162,10184,0.8996465043205027,8998,10000,0.02317360565593088,0.005793401413982713,0.017380204241948166,0.017380204241948166,0.0,236,59,177,0
7,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,89981,0.89981,9162,10184,0.8996465043205027,17996,20000,0.039179104477611915,0.011684996072270248,0.027494108405341666,0.027494108405341666,0.0,399,119,280,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90040,0.9004,9693,10184,0.9517871170463472,4502,5000,0.010310290652003146,-0.0006873527101335375,0.010997643362136683,0.010997643362136683,0.0,105,-7,112,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90040,0.9004,9693,10184,0.9517871170463472,9004,10000,0.01571091908876668,-0.0009819324430479226,0.0166928515318146,0.0166928515318146,0.0,160,-10,170,0
7,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90040,0.9004,9693,10184,0.9517871170463472,18008,20000,0.026413982717989004,-0.003043990573448563,0.029457973291437567,0.029457973291437567,0.0,269,-31,300,0
7,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,49773,0.49773,3372,10184,0.33110761979575803,2489,5000,0.06461115475255302,0.0383935585231736,0.02621759622937942,0.02621759622937942,0.0,658,391,267,0
7,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,49773,0.49773,3372,10184,0.33110761979575803,4977,10000,0.11871563236449331,0.07511783189316573,0.04359780047132758,0.04359780047132758,0.0,1209,765,444,0
7,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,49773,0.49773,3372,10184,0.33110761979575803,9955,20000,0.2128829536527887,0.13884524744697566,0.07403770620581304,0.07403770620581304,0.0,2168,1414,754,0
7,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,49947,0.49947,5068,10184,0.497643362136685,2497,5000,0.04703456402199528,0.009033778476040852,0.03800078554595443,0.03800078554595443,0.0,479,92,387,0
7,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,49947,0.49947,5068,10184,0.497643362136685,4995,10000,0.08925765907305576,0.02150432050274939,0.06775333857030637,0.06775333857030637,0.0,909,219,690,0
7,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,49947,0.49947,5068,10184,0.497643362136685,9989,20000,0.15926944226237236,0.04821288295365278,0.11105655930871958,0.11105655930871958,0.0,1622,491,1131,0
7,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,50047,0.50047,6775,10184,0.6652592301649647,2502,5000,0.03908091123330715,-0.009622937941869594,0.04870384917517674,0.04870384917517674,0.0,398,-98,496,0
7,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,50047,0.50047,6775,10184,0.6652592301649647,5005,10000,0.07040455616653574,-0.016987431264728986,0.08739198743126472,0.08739198743126472,0.0,717,-173,890,0
7,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,50047,0.50047,6775,10184,0.6652592301649647,10009,20000,0.12067949725058918,-0.02317360565593085,0.14385310290652004,0.14385310290652004,0.0,1229,-236,1465,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70005,0.70005,5563,10184,0.546249018067557,3500,5000,0.04575805184603299,0.02631578947368421,0.01944226237234878,0.01944226237234878,0.0,466,268,198,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70005,0.70005,5563,10184,0.546249018067557,7000,10000,0.0851335428122545,0.0515514532600157,0.033582089552238806,0.033582089552238806,0.0,867,525,342,0
7,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70005,0.70005,5563,10184,0.546249018067557,14001,20000,0.14964650432050278,0.09544383346425767,0.05420267085624511,0.05420267085624511,0.0,1524,972,552,0
7,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,70024,0.70024,7147,10184,0.7017871170463472,3501,5000,0.02827965435978004,0.0037313432835820864,0.024548311076197954,0.024548311076197954,0.0,288,38,250,0
7,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,70024,0.70024,7147,10184,0.7017871170463472,7002,10000,0.05361351139041633,0.010113904163393556,0.04349960722702277,0.04349960722702277,0.0,546,103,443,0
7,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,70024,0.70024,7147,10184,0.7017871170463472,14005,20000,0.09564021995286726,0.02454831107619798,0.07109190887666927,0.07109190887666927,0.0,974,250,724,0
